SMILES,QED,MW,LogP,TPSA,HBA,HBD,RotBonds,ArRings,Score,RO5_Viol
Cc1ccc(S(=O)(=O)NC(=O)C2CC(c3ccco3)N(C(=O)Nc3c(C)cccc3C)C2c2ccccc2)cc1,0.30019906550515957,557.6720000000003,6.046360000000006,108.72,5,2,6,4,0.6054623,2
COc1ccc(C(=O)NC(=O)C2CC(c3ccco3)N(Cc3cc(F)cc(F)c3)C2c2ccccc2)cc1OC,0.2800305700935737,546.5700000000002,5.836100000000005,81.00999999999999,6,1,8,4,0.5970781,2
COc1ccc(NC(=O)N2C(c3ccco3)CC(C(=O)NC(=O)Nc3ccc(C)cc3)C2c2ccccc2)cc1,0.2673925901448287,538.6040000000003,6.281320000000005,112.91,5,3,6,4,0.5971228,2
Cc1cnc(C)c(OCC(=O)N2C(c3ccco3)CC(C(=O)NC(=O)c3ccc(N4CCOCC4)cc3)C2c2ccccc2)n1,0.29270107292986614,609.6830000000003,4.189540000000004,127.10000000000001,9,1,8,4,0.5367347,1
CNC(=O)NC(=O)C1CC(c2ccco2)N(C(=O)c2cc(C)no2)C1c1ccccc1,0.6674503228100591,422.44100000000014,2.976320000000001,117.68,6,2,4,3,0.6776591,0
Nc1ccc(-c2nc(COC(=O)N3C(c4ccco4)CC(C(=O)NS(=O)(=O)c4ccccc4)C3c3ccccc3)co2)cn1,0.2462858271867556,613.6520000000003,4.858000000000004,170.85999999999996,10,2,8,5,0.4943245,1
COc1cccc(CC(=O)N2C(c3ccco3)CC(C(=O)NS(=O)(=O)c3ccc(C)cc3)C2c2ccccc2)c1,0.3272193353220397,558.6560000000003,4.975320000000004,105.91999999999999,6,1,8,4,0.6232568,1
Cc1ccc(OCCOCC(=O)N2C(c3ccco3)CC(C(=O)NC(=O)c3ccc(C)cc3)C2c2ccccc2)cc1,0.1988636475102264,566.6540000000003,5.579540000000006,98.08000000000001,6,1,10,4,0.5827659,2
C=Cc1ccccc1C(=O)N1C(c2ccco2)CC(C(=O)NC(=O)c2cc(OC)c(OC)c(OC)c2)C1c1ccccc1,0.2476027718944371,580.6370000000003,5.849700000000006,107.31000000000002,7,1,9,4,0.5615916,2
CC(=O)NC(=O)C1CC(c2ccco2)N(C(=O)COc2ccccc2Cl)C1c1ccccc1,0.5845336660511002,466.9210000000001,4.305600000000004,88.85000000000001,5,1,6,3,0.7065326,0
COc1ccccc1NC(=O)NC(=O)C1CC(c2ccco2)N(C(=O)COCc2ccccc2)C1c1ccccc1,0.28392817653050517,553.6150000000004,5.484200000000005,110.11,6,2,9,4,0.5872521,2
Cc1cccc(S(=O)(=O)NC(=O)C2CC(c3ccco3)N(C(=O)COCc3ccccc3)C2c2ccccc2)c1,0.3119848971531277,558.6560000000003,4.940820000000005,105.92,6,1,9,4,0.6237747,1
CCCCOc1ccc(C(=O)N2C(c3ccco3)CC(C(=O)NC(=O)Nc3cccc(C)c3)C2c2ccccc2)nc1,0.22502836867271922,566.6580000000002,6.454920000000007,113.77,6,2,9,4,0.5567571,2
N#Cc1ccc(NCc2ccc(CN3C(c4ccco4)CC(C(=O)NC(N)=O)C3c3ccccc3)o2)nc1,0.31826908037082974,510.55400000000026,4.2507800000000024,150.42000000000002,8,3,8,4,0.5811593,1
Cc1csc(C(=O)N2C(c3ccco3)CC(C(=O)NC(=O)Nc3ccccc3)C2c2ccccc2)c1,0.3553616190850011,499.59200000000016,5.9425200000000045,91.65,5,2,5,4,0.625833,1
C=CCCC(=O)N1C(c2cccs2)CC(C(=O)NS(=O)(=O)c2cccs2)C1c1ccccc1,0.4455484380106535,500.66700000000014,4.911800000000004,83.55000000000001,6,1,8,3,0.6459433,1
COC(=O)c1cccc(C(=O)N2C(c3cccs3)CC(C(=O)NC(C)=O)C2c2ccccc2)n1,0.563767600656576,477.5420000000002,3.5371000000000015,105.67,7,1,5,3,0.6796316,0
CC(=O)NC(=O)C1CC(c2cccs2)N(C(=O)c2nnn(-c3ccc(C)cc3)n2)C1c1ccccc1,0.44806136666287505,500.5840000000002,3.6396200000000025,110.08,8,1,5,4,0.6600471,1
CC(=O)N1C(c2cccs2)CC(C(=O)NS(=O)(=O)c2ccc(C)cc2)C1c1ccccc1,0.6079699426533709,468.60000000000014,4.212420000000003,83.55000000000001,5,1,5,3,0.7158389,0
Cc1cccc(NC(=O)NC(=O)C2CC(c3cccs3)N(C(=O)COc3ccccc3)C2c2ccccc2)c1C,0.2763791037316489,553.6840000000002,6.423140000000005,87.74000000000001,5,2,7,4,0.603641,2
N#Cc1cccc(C(=O)N2C(c3cccs3)CC(C(=O)NC(=O)Nc3ccc([N+](=O)[O-])cc3)C2c2ccccc2)c1,0.22250636102511417,565.6110000000002,5.820980000000005,145.44000000000003,7,2,6,4,0.0,2
CCCc1nn(C)c(C(=O)N2C(c3cccs3)CC(C(=O)NC(=O)Nc3ccc(C)cc3)C2c2ccccc2)c1-c1ccccc1,0.18345723325523228,631.8020000000002,7.702520000000008,96.33000000000001,6,2,8,5,0.4828647,2
COc1cc(OC)nc(CN2C(c3cccs3)CC(C(=O)NC(=O)COc3ccc(C)cc3C)C2c2ccccc2)n1,0.27066253408741225,586.7140000000004,5.198440000000005,102.88000000000001,9,1,10,4,0.5687038,2
Cc1ccc(NC(=O)NC(=O)C2CC(c3cccs3)N(Cc3ccc4c(c3)CCC(C)(C)O4)C2c2ccccc2)cc1,0.2444208170240032,579.7660000000004,7.812920000000008,70.67,5,2,6,4,0.5743863,2
Cn1nccc1C(=O)NC(=O)C1CC(c2cccs2)N(C(=O)C2=CCC=CC2)C1c1ccccc1,0.42941774994158244,486.5970000000002,4.345500000000005,84.30000000000001,6,1,5,3,0.6659245,0
Cc1cnc(C#N)nc1N1C(c2cccs2)CC(C(=O)NS(=O)(=O)c2ccc(S(C)(=O)=O)cc2)C1c1ccccc1,0.3295280060229637,607.7390000000003,3.9357000000000024,150.18999999999997,10,1,7,4,0.5551782,1
CCCCOCCC(=O)N1C(c2cccs2)CC(C(=O)NC(=O)NC)C1c1ccccc1,0.556486886675484,457.5960000000002,4.041400000000003,87.74000000000001,5,2,9,2,0.0,0
Cn1cncc1S(=O)(=O)NC(=O)C1CC(c2cccs2)N(C(=O)c2cnccn2)C1c1ccccc1,0.41244941723179823,522.6120000000002,2.721400000000001,127.15,9,1,6,4,0.6163281,1
COc1cccc(S(=O)(=O)NC(=O)C2CC(c3cccs3)N(C(=O)c3nnc[nH]3)C2c2ccccc2)c1,0.36927960163129486,537.6230000000002,3.324600000000002,134.35,8,2,7,4,0.5937884,1
CC(=O)NC(=O)C1CC(c2cccs2)N(C(=O)c2sc(C)nc2C)C1c1ccccc1,0.6338603542745709,453.58900000000017,4.428840000000004,79.37,6,1,4,3,0.6925796,0
Cc1ccc(S(=O)(=O)NC(=O)C2CC(c3cccs3)N(S(=O)(=O)c3cccs3)C2c2ccccc2)cc1,0.3315186123807055,572.7550000000002,5.116320000000004,100.62,7,1,7,4,0.603596,2
COc1ccc(C(=O)NC(=O)C2CC(c3cccs3)N(S(C)(=O)=O)C2c2ccccc2)cc1,0.5378030700603476,484.59900000000016,3.777200000000003,92.78,6,1,6,3,0.6863137,0
COCc1cn(-c2ccccc2)nc1C(=O)N1C(c2cccs2)CC(C(=O)NC(C)=O)C1c1ccccc1,0.3757781423597241,528.6340000000002,4.687600000000004,93.53,7,1,7,4,0.6401138,1
Cc1cnc(C(=O)NC(=O)C2CC(c3cccs3)N(C(=O)c3ncnn3C)C2c2ccccc2)c(C)n1,0.40505415283771834,515.5990000000002,3.1847400000000015,122.97000000000001,9,1,5,4,0.6317486,1
CCCCCc1cc(C(=O)OC)cc(CN2C(c3cccs3)CC(C(=O)NC(=O)Nc3ccc(C)cc3)C2c2ccccc2)n1,0.1315305341973623,624.8070000000001,7.623620000000009,100.63000000000001,7,2,11,4,0.4781618,2
COc1ccc(S(=O)(=O)N2C(c3cccs3)CC(C(=O)NC(=O)c3ccc(O)cc3)C2c2ccccc2)cc1,0.3096021263393435,562.6690000000003,4.912100000000004,113.01,7,2,7,4,0.6045645,1
Cn1ccnc1SCC(=O)N1C(c2cccs2)CC(C(=O)NC(=O)c2cccnc2)C1c1ccccc1,0.28283277437978993,531.6630000000002,4.256400000000004,97.19000000000001,8,1,7,4,0.6427299,1
COc1cc(OC)cc(C(=O)NC(=O)C2CC(c3cccs3)N(Cc3cccc(OCc4ccccc4)c3)C2c2ccccc2)c1,0.15119169342366143,632.7820000000003,7.605400000000008,77.1,7,1,11,5,0.4879668,2
Cc1cccc(S(=O)(=O)NC(=O)C2CC(c3cccs3)N(Cc3cccc(-n4cnnn4)c3)C2c2ccccc2)c1,0.2778993839650853,584.7270000000002,4.841820000000005,110.08,9,1,8,5,0.5923342,1
Cc1ccc(S(=O)(=O)NC(=O)C2CC(c3cccs3)N(Cc3cccc(NC(=O)C4CSC(=O)N4)c3)C2c2ccccc2)cc1,0.21265318043927567,660.8430000000002,5.6296200000000045,124.68,8,3,9,4,0.427538,2
COc1ccc(-n2ccc(CN3C(c4cccs4)CC(C(=O)NC(=O)C(C)Cl)C3c3ccccc3)n2)cn1,0.3140582353559492,550.0840000000002,4.9120000000000035,89.35000000000001,8,1,8,4,0.6122709,1
Cc1ccc(NC(=O)N2C(c3cccs3)CC(C(=O)NC(N)=O)C2c2ccccc2)cc1,0.5436776584587777,448.5480000000002,4.5878200000000025,104.53,4,3,4,3,0.7032264,0
Cc1ccc(S(=O)(=O)NC(=O)C2CC(c3cccs3)N(Cc3cccc(OCC4CCCO4)c3)C2c2ccccc2)cc1,0.22132496619399603,616.8050000000004,6.423920000000007,84.94000000000001,7,1,10,4,0.5128733,2
Cc1ccc(S(=O)(=O)NC(=O)C2CC(c3cccs3)N(C(=O)c3ccccn3)C2c2ccccc2)cc1,0.3817645852350956,531.6590000000002,4.901320000000005,96.44000000000001,6,1,6,4,0.6446179,1
CNC1=NCC(C(=O)NC(=O)C2CC(c3cccs3)N(C(=O)c3cnccn3)C2c2ccccc2)N1,0.45195884665469527,503.58800000000014,1.6727999999999992,128.68,9,3,5,3,0.5994051,1
COc1ccc(S(=O)(=O)NC(=O)C2CC(c3cccs3)N(C(=O)c3cc(OC(C)C)ncn3)C2c2ccccc2)cc1,0.2883399212298049,606.7260000000002,4.783700000000005,127.79,9,1,9,4,0.5324665,1
CC(=O)NC(=O)C1CC(c2cccs2)N(C(=O)CCc2nnn[nH]2)C1c1ccccc1,0.6085357882436375,438.51300000000015,2.1875999999999998,120.94,7,2,6,3,0.6416385,0
Cc1cccc(C2CC(C(=O)NC(=O)c3cccnc3)C(c3ccc(-c4ccccc4)cc3)N2C(=O)CCN2C(=O)Cc3ccccc3C2=O)c1,0.19413000813237594,676.7730000000001,6.259720000000007,116.75,6,1,8,5,0.4667989,2
Cc1ccc(C2C(C(=O)NS(=O)(=O)c3cc(C)ccc3C)CC(c3cccc(C)c3)N2C(=O)CN(C)c2nc(C)cs2)cc1,0.25812624822182534,630.8360000000002,5.9576000000000064,99.68,7,1,8,4,0.5048607,2
CCCCC(=O)N1C(c2cccc(C)c2)CC(C(=O)NC(=O)Nc2ccc(OC)cc2)C1c1ccc(C)cc1,0.35091503189295814,527.6650000000003,6.481440000000006,87.74000000000001,4,2,8,3,0.6323313,2
Cc1ccc(C(=O)NC(=O)C2CC(c3cccc(C)c3)N(C(=O)CCC(=O)O)C2c2ccc(-c3ccccc3)cc2)cc1,0.2363924228890834,574.6770000000004,6.422740000000006,103.78000000000002,4,2,8,4,0.6016081,2
CCCCC(=O)N1C(c2cccc(C)c2)CC(C(=O)NS(C)(=O)=O)C1c1ccc(-c2ccccc2)cc1,0.42326857748768687,518.6790000000002,5.558920000000006,83.55000000000001,4,1,8,3,0.0,2
COc1ccc(C=CC(=O)NC(=O)C2CC(c3cccc(C)c3)N(C(=O)CCn3nc(C)cc3C)C2c2ccc(-c3ccccc3)cc2)cc1,0.15539894114879302,666.8220000000003,7.5613600000000085,93.53000000000002,6,1,10,5,0.4712353,2
CCCN(CCC)CCC(=O)N1C(c2cccc(C)c2)CC(C(=O)NS(=O)(=O)c2cc(C)c(C)cc2OC)C1c1ccc(-c2ccccc2)cc1,0.1429393180069506,709.9530000000002,7.93556000000001,96.02,6,1,14,4,0.0,2
Cc1ccc(S(=O)(=O)NC(=O)C2CC(c3cccc(C)c3)N(c3ccc4c(c3)OCO4)C2c2ccc(-c3ccccc3)cc2)cc1,0.20038806554931446,630.7660000000003,7.513140000000008,84.94000000000001,6,1,7,5,0.5041011,2
Cc1cccc(C2CC(C(=O)NC(=O)c3ccc(=O)oc3)C(c3ccc(-c4ccccc4)cc3)N2C(=O)c2cnccn2)c1,0.26861477676735795,584.6320000000002,5.306520000000004,122.47,7,1,6,5,0.5436633,2
COc1cccc(CCCC(=O)N2C(c3cccc(C)c3)CC(C(=O)NC(=O)c3ccncc3)C2c2ccc(C)cc2)c1,0.2361680834881146,575.7090000000002,6.317440000000007,88.60000000000001,5,1,9,4,0.5871095,2
CC(=O)NC(=O)C1CC(c2cccc(C)c2)N(C(=O)c2cc(C)cc(C)c2)C1c1ccc(C)cc1,0.5476697905966538,468.59700000000026,5.527680000000006,66.48,3,1,4,3,0.0,1
Cc1cccc(NC(=O)NC(=O)C2CC(c3cccc(C)c3)N(c3cccc(F)c3)C2c2ccc(-c3ccccc3)cc2)c1,0.21008482881395663,583.7070000000002,8.766740000000002,61.440000000000005,3,2,6,5,0.5972761,2
Cc1cccc(C2CC(C(=O)NC(=O)C3CCNCC3)C(c3ccc(-c4ccccc4)cc3)N2C(=O)c2cccnc2)c1,0.29181180892480035,572.7090000000003,5.644120000000005,91.4,5,2,6,4,0.5629102,2
Cc1ccc(C2C(C(=O)NC(=O)N(C)C)CC(c3cccc(C)c3)N2C(=O)c2cnc(C)s2)cc1,0.5689642549722601,490.6290000000002,4.810860000000004,82.61,5,1,4,3,0.6945632,0
COCCOCCOCCOc1cccc(C(=O)N2C(c3cccc(C)c3)CC(C(=O)NC(=O)C3COC(=O)C3)C2c2ccc(-c3ccccc3)cc2)c1,0.08539239775359343,734.8460000000001,5.871020000000006,129.70000000000002,9,1,16,4,0.4174003,2
CNCC(=O)NC(=O)C1CC(c2cccc(C)c2)N(C(=O)c2cccn2C)C1c1ccc(-c2ccccc2)cc1,0.356644390224843,534.6600000000002,4.807420000000004,83.44,5,2,7,4,0.640031,1
CC(=O)N1C(c2cccc(C)c2)CC(C(=O)NC(=O)C2CCCNC2)C1c1ccc(-c2ccccc2)cc1,0.4770369688223634,509.65000000000026,4.955220000000004,78.51,4,2,5,3,0.6631314,1
Cc1ccc(C2C(C(=O)NC(=O)c3ccc(N(C)C)cc3)CC(c3cccc(C)c3)N2C(=O)CC2CCC2)cc1,0.3673488540693818,537.7040000000004,6.1471400000000065,69.72,4,1,7,3,0.6412017,2
Cc1ccc(C2C(C(=O)NC(=O)Nc3cccc(C)c3)CC(c3cccc(C)c3)N2C(=O)CCN2CC=CC2=O)cc1,0.4026391406192509,564.6860000000004,5.379560000000005,98.82,4,2,7,3,0.6158706,2
CCOc1cccc(C(=O)NC(=O)C2CC(c3cccc(C)c3)N(C(=O)c3snnc3C)C2c2ccc(C)cc2)c1,0.2844623150553352,568.6990000000002,5.763360000000006,101.49000000000001,7,1,7,4,0.5791164,2
Cc1cccc(C2CC(C(=O)NC(=O)c3cccnc3)C(c3ccc(-c4ccccc4)cc3)N2C(=O)c2cc(C)n(C)n2)c1,0.24744613530402174,583.692,6.000240000000007,97.19000000000001,6,1,6,5,0.5625279,2
Cc1ccc(C2C(C(=O)NC(=O)c3ccccc3)CC(c3cccc(C)c3)N2C(=O)c2nc(C)oc2C)cc1,0.33474622883210436,521.6170000000003,5.809580000000006,92.51,5,1,5,4,0.6367553,2
CCNC(=O)NC(=O)C1CC(c2cccc(C)c2)N(C(=O)Cc2cccnc2)C1c1ccc(C)cc1,0.5419677147532476,484.6000000000002,4.417740000000005,91.4,4,2,6,3,0.6980217,0
CCCCc1ccc(C(=O)N2C(c3cccc(C)c3)CC(C(=O)NC(=O)c3c(C)cc(C)cc3C)C2c2ccc(-c3ccccc3)cc2)cc1,0.1598777146306596,662.8740000000004,9.831179999999998,66.48,3,1,9,5,0.5115783,2
COc1cccc(C(=O)NC(=O)C2CC(c3cccc(C)c3)N(c3ccccn3)C2c2ccc(C)cc2)c1,0.32690687006450597,505.61800000000017,5.972540000000006,71.53,5,1,6,4,0.637156,2
CC(=O)NC(=O)C1CC(c2cccc(C)c2)N(C(=O)CCc2cccnc2)C1c1ccc(C)cc1,0.571145158709439,469.58500000000026,4.624840000000004,79.37,4,1,6,3,0.7146356,0
COc1cc(C)c(C)cc1NC(=O)C1CC(c2cccc(C)c2)N(C(=O)Cc2ccccn2)C1c1ccc(-c2ccccc2)cc1,0.1925645870694409,609.7700000000003,8.194760000000008,71.53,4,1,8,5,0.5604368,2
Cc1ccc(C2C(C(=O)NC(=O)Nc3c(C)cccc3C)CC(c3cccc(C)c3)N2C(=O)CCc2ccccn2)cc1,0.2504959843433298,574.7250000000004,6.927280000000007,91.4,4,2,7,4,0.5976802,2
CCc1ccc(C2C(C(=O)NC(C)=O)CC(c3cccc(C)c3)N2C(=O)c2ccco2)cc1,0.6154746406083195,444.5310000000001,4.757820000000004,79.62,4,1,5,3,0.7219571,0
Cc1ccc(C2C(C(=O)NCCCN3CCOCC3)CC(c3cccc(C)c3)N2C(=O)CCc2c(C)ncnc2C)cc1,0.34485845370217677,583.7770000000003,4.812480000000004,87.66000000000001,6,1,10,3,0.5973511,1
Cc1cccc(C2CC(C(=O)NC(=O)c3cccnc3)C(c3ccc(C(C)C)cc3)N2C(=O)c2cc(C)on2)c1,0.31652810575267265,536.6320000000003,5.711140000000005,105.4,6,1,6,4,0.6007461,2
C#CCCC(=O)N1C(c2cccc(C)c2)CC(C(=O)NC(=O)c2cnccn2)C1c1ccccc1,0.44088166900786246,466.5410000000001,3.7859200000000017,92.26,5,1,6,3,0.0,0
Cc1cccc(C2CC(C(=O)NC(=O)c3ccncc3)C(c3ccccc3)N2C(=O)c2ccnn2Cc2cccnc2)c1,0.27799827229863844,570.6530000000002,4.931120000000004,110.08,7,1,7,5,0.5971893,1
Cc1cccc(C2CC(C(=O)NS(=O)(=O)c3ccc(C)cc3C)C(c3ccccc3)N2C(=O)c2cc(C)n(C)n2)c1,0.34751235835814465,570.7150000000001,5.1035800000000044,101.37000000000002,6,1,6,4,0.6088589,2
Cc1cncc(C(=O)NC(=O)C2CC(c3cccc(C)c3)N(C(=O)c3cnn(C)n3)C2c2ccccc2)c1,0.4115628854399898,508.58200000000016,3.728240000000003,110.08,7,1,5,4,0.6593018,1
CC(=O)N1C(c2cccc(C)c2)CC(C(=O)NC(=O)CCCn2ccnn2)C1c1ccccc1,0.5843695111746495,459.5500000000002,3.360520000000002,97.19,6,1,7,3,0.6763956,0
Cc1cccc(C2CC(C(=O)NC(=O)c3ccc(C)cc3C)C(c3ccccc3)N2C(=O)CCCn2ccnc2)c1,0.27899190744999885,548.6870000000002,5.876260000000005,84.3,5,1,8,4,0.6102286,2
COCC(=O)N1C(c2cccc(C)c2)CC(C(=O)NC(=O)Nc2ccc(C)c(C)c2)C1c1ccccc1,0.48574569537651885,499.61100000000016,5.237460000000005,87.74000000000001,4,2,6,3,0.6682918,1
Cc1ccc(C(=O)NC(=O)C2CC(c3cccc(C)c3)N(C(=O)Cc3sc(C)nc3C)C2c2ccccc2)cc1,0.28922564536200873,551.7120000000003,6.206980000000006,79.37,5,1,6,4,0.6180205,2
Cc1ccc(S(=O)(=O)NC(=O)C2CC(c3cccc(C)c3)N(C(=O)c3nn(-c4ccccc4)nc3CCC3CCOCC3)C2c2ccccc2)cc1,0.17077405913876773,717.8919999999999,6.693140000000008,123.49000000000001,8,1,10,5,0.4295472,2
Cc1cccc(C2CC(C(=O)NC(=O)c3c(C)ccnc3C)C(c3ccccc3)N2C(=O)c2cncs2)c1,0.35477306442444434,524.6460000000002,5.364660000000005,92.26,6,1,5,4,0.6179068,2
Cc1cccc(C2CC(C(=O)NC(=O)c3ccccn3)C(c3ccccc3)N2C(=O)c2cnn(Cc3ccccc3)c2C)c1,0.2427881627790244,583.6920000000002,5.844540000000006,97.19,6,1,7,5,0.5594399,2
CNc1nc(C)c(C(=O)NC(=O)C2CC(c3cccc(C)c3)N(C(=O)c3cnc(C)n3C)C2c2ccccc2)s1,0.3320959299324436,556.6920000000002,4.7448600000000045,109.22,8,2,6,4,0.6079278,1
CNC(=O)NC(=O)C1CC(c2cccc(C(F)(F)F)c2)N(C(=O)c2cccn(C)c2=O)C1c1ccccc1,0.5402126823129291,526.5150000000002,3.804400000000003,100.50999999999999,5,2,4,3,0.0,1
CC(=O)OCCC(=O)N1C(c2cccc(C)c2)CC(C(=O)NC(=O)Nc2ccccn2)C1c1ccccc1,0.4535874702530494,514.5820000000002,4.322420000000003,117.7,6,2,7,3,0.6435446,1
CCS(=O)(=O)NC(=O)C1CC(c2cccc(C)c2)N(C(=O)c2snnc2C)C1c1ccccc1,0.5565381607937357,498.63000000000017,3.565540000000002,109.33000000000001,7,1,6,3,0.6719514,0
Cc1cccc(C2CC(C(=O)NC(=O)c3c(C)nn(-c4cccc(C)n4)c3C)C(c3ccccc3)N2C(=O)c2csc(C)n2)c1,0.2281616447718916,618.7630000000001,6.1672000000000065,110.08,8,1,6,5,0.5122169,2
CC(=O)Nc1ccc(S(=O)(=O)NC(=O)C2CC(c3cccc(C)c3)N(C(=O)Nc3ccccn3)C2c2ccccc2)cc1,0.26817687481690305,597.6970000000002,5.189920000000005,137.57,6,3,7,4,0.5066833,2
Cc1cccc(C2CC(C(=O)NC(=O)c3cnccn3)C(c3ccccc3)N2S(=O)(=O)c2cccs2)c1,0.3710909016523955,532.6470000000002,4.296320000000003,109.32999999999998,7,1,6,4,0.6470347,1
Cc1cc(F)cc(C(=O)N2C(c3cccc(C)c3)CC(C(=O)NC(=O)c3cc(C)nc(C)c3)C2c2ccccc2)c1,0.29413992575289427,549.6460000000003,6.355680000000006,79.37,4,1,5,4,0.6391844,2
CCCOc1ccccc1C(=O)N1C(c2cccc(C)c2)CC(C(=O)NC(C)=O)C1c1ccccc1,0.4878182347650067,484.5960000000002,5.391220000000005,75.71000000000001,4,1,7,3,0.0,1
Cc1cccc(C2CC(C(=O)NS(=O)(=O)N(C)C)C(c3ccccc3)N2C(=O)CCc2ccc(OC(F)F)cc2)c1,0.3695453467127058,585.6730000000003,4.782720000000005,96.02,5,1,10,3,0.0,1
CCCCOc1ccc(N2C(c3cccc(C)c3)CC(C(=O)NC(=O)c3cc(C)no3)C2c2ccccc2)nn1,0.21850439500774899,539.6360000000001,5.525840000000005,110.45,8,1,9,4,0.5808384,2
Cc1cccc(C2CC(C(=O)NS(=O)(=O)c3ccccc3)C(c3ccccc3)N2Cc2ccncc2)c1,0.36900476980472247,511.64700000000016,5.199620000000005,79.37,5,1,7,4,0.6496065,2
Cc1cccc(C2CC(C(=O)NC(=O)n3c(C)cnc3C)C(c3ccccc3)N2Cc2cccc(-n3ccnn3)c2)c1,0.2960092064877716,559.6740000000002,5.478060000000005,97.94,8,1,6,5,0.5809532,2
COc1cccc(C(=O)NC(=O)C2CC(c3cccc(C)c3)N(C(=O)c3cccnn3)C2c2ccccc2)c1,0.37016977289979114,520.5890000000002,4.694920000000004,101.49000000000001,6,1,6,4,0.648689,1
CCn1cc(C(=O)NC(=O)C2CC(c3cccc(C)c3)N(C(=O)C=Cc3cccnn3)C2c2ccccc2)c(C)n1,0.26682041962035974,548.647,4.610740000000004,110.08,7,1,7,4,0.623984,1
Cc1cnc(N2C(c3cccc(C)c3)CC(C(=O)NC(=O)NCC3CCCO3)C2c2ccccc2)nc1,0.5217208078322275,499.6150000000003,4.407140000000003,96.45,6,2,6,3,0.6466625,0
CC(C)NC(=O)NC(=O)C1CC(c2cccc(C(F)(F)F)c2)N(C(=O)c2cnn(C)n2)C1c1ccccc1,0.5202478539800895,528.5350000000002,4.012800000000003,109.22000000000001,6,2,5,3,0.0,1
CS(=O)(=O)NC(=O)C1CC(c2cccc(-c3cn[nH]c3)c2)N(C(=O)Cc2cccnc2)C1c1ccccc1,0.37798062409166205,529.6220000000002,3.421100000000002,125.11999999999999,6,2,7,4,0.6042741,1
CC(C)NC(=O)NC(=O)C1CC(c2cccc3ccccc23)N(C(=O)c2ccc[nH]c2=O)C1c1ccccc1,0.35256782867424596,522.6050000000002,4.707000000000004,111.37,4,3,5,4,0.6548014,1
Cc1cc(C(=O)N2C(c3cccc4ccccc34)CC(C(=O)NC(=O)c3cccs3)C2c2ccccc2)nc(C)n1,0.2581699227835884,560.6790000000001,6.209440000000005,92.26,6,1,5,5,0.5938986,2
COc1cccc(C(=O)NC(=O)C2CC(c3cccc4ccccc34)N(Cc3ccc(COc4ccc(C)c(C)c4)o3)C2c2ccccc2)c1,0.1474255518660308,664.8020000000002,8.898340000000003,81.01,6,1,10,6,0.4676228,2
Cc1nc(CN2C(c3cccc4ccccc34)CC(C(=O)NC(=O)c3sccc3C)C2c2ccccc2)co1,0.24302386636019369,535.6690000000003,6.767240000000006,75.44,6,1,6,5,0.5984564,2
CC(=O)NC(=O)C1CC(c2cccc3ccccc23)N(C(=O)C2=COC(C)(C)OC2)C1c1ccccc1,0.5586482174210676,498.5790000000003,4.800200000000005,84.94000000000001,5,1,4,3,0.6858491,0
O=C(NC(=O)C1CC(c2cccc3ccccc23)N(C(=O)C2CCCC2)C1c1ccccc1)c1cccnc1,0.3288289533441141,517.6290000000004,6.012500000000006,79.37,4,1,5,4,0.6529793,2
COCC(=O)N1C(c2cccc3ccccc23)CC(C(=O)NC(=O)CN)C1c1ccccc1,0.607539128955087,445.5190000000002,2.7186000000000003,101.73,5,2,6,3,0.0,0
Cc1cc(C(=O)NC(=O)C2CC(c3cccc4ccccc34)N(Cc3n[nH]c(=O)[nH]3)C2c2ccccc2)oc1C,0.27037406335047176,535.6040000000002,4.722140000000003,124.08999999999999,6,3,6,5,0.5733559,1
CCOc1ccc(Br)cc1S(=O)(=O)NC(=O)C1CC(c2cccc3ccccc23)N(Cc2cc(COCc3nn[nH]n3)ccc2OC)C1c1ccccc1,0.11731418694263968,811.7589999999999,7.049100000000006,148.62999999999997,10,2,14,6,0.404058,2
Cc1cc(C)cc(C(=O)NC(=O)C2CC(c3cccc4ccccc34)N(C(=O)c3ncoc3-c3ccc(Cl)cc3)C2c2ccccc2)c1,0.18166069129319373,654.1660000000003,8.666340000000003,92.51,5,1,6,6,0.5055243,2
Cc1cc(C(=O)NC(=O)C2CC(c3cccc4ccccc34)N(C(=O)c3csc(-n4cccn4)n3)C2c2ccccc2)no1,0.24342445127724888,602.6760000000003,5.679720000000005,123.22,9,1,6,6,0.5088476,2
COc1cc(OC)nc(C(=O)NC(=O)C2CC(c3cccc4ccccc34)N(C(=O)Nc3nsc(C)n3)C2c2ccccc2)c1,0.22065315836817398,622.7070000000002,5.704920000000005,135.64000000000001,9,2,7,5,0.4526352,2
Cc1noc(C)c1C(=O)N1C(c2cccc3ccccc23)CC(C(=O)NC(=O)NCC2CNCCN2C)C1c1ccccc1,0.30731846810713476,594.7160000000003,4.1187400000000025,119.80999999999999,7,3,6,4,0.5385434,1
Cc1ccc(C)c(NC(=O)NC(=O)C2CC(c3cccc4ccccc34)N(C(=O)Cc3ccsc3)C2c2ccccc2)c1,0.21332823056130873,587.7450000000003,7.740040000000007,78.51,4,2,6,5,0.5853681,2
Cc1ccc(C(=O)N2C(c3cccc4ccccc34)CC(C(=O)NC(N)=O)C2c2ccccc2)nc1F,0.39521510999392817,496.54200000000026,4.821920000000003,105.39,4,2,4,4,0.6841166,0
