SMILES,QED,MW,LogP,TPSA,HBA,HBD,RotBonds,ArRings,Score,RO5_Viol
CS(=O)(=O)NC(=O)C1CC(c2ccccc2)N(c2ccc(C#N)cc2)C1c1ccccn1,0.6447911563152597,446.53200000000015,3.3379800000000017,103.16000000000001,6,1,5,3,0.6957566,0
CCN1C(c2ccccc2)CC(C(=O)NC(N)=O)C1c1ccccn1,0.8958193561746068,338.411,2.4007000000000005,88.32000000000001,4,2,4,2,0.7678527,0
CN1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1ccccn1,0.9017810030825019,359.451,1.8915000000000002,79.37,5,1,4,2,0.0,0
CNC(=O)NC(=O)C1CC(c2ccccc2)N(C)C1c1ccccn1,0.9002627050441846,338.41100000000006,2.2713,74.33000000000001,4,2,3,2,0.0,0
CN1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1ccccn1,0.9017810030825019,359.451,1.8915000000000002,79.37,5,1,4,2,0.0,0
Cc1ccccc1S(=O)(=O)NC(=O)C1CC(c2ccccc2)N(C)C1c1ccccn1,0.6620867626338541,435.5490000000001,3.6292200000000028,79.37,5,1,5,3,0.7244348,0
Cc1ccc(S(=O)(=O)NC(=O)C2CC(c3ccccc3)N(C)C2c2ccccn2)cc1,0.6620867626338541,435.5490000000001,3.6292200000000028,79.37,5,1,5,3,0.0,0
CN1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1ccccn1,0.9017810030825019,359.451,1.8915000000000002,79.37,5,1,4,2,0.0,0
Cc1ccc(S(=O)(=O)NC(=O)C2CC(c3ccccc3)N(C)C2c2ccccn2)cc1,0.6620867626338541,435.5490000000001,3.6292200000000028,79.37,5,1,5,3,0.0,0
CNS(=O)(=O)NC(=O)C1CC(c2ccccc2)N(C2CCCC2)C1c1ccccn1,0.7382127439910481,428.5580000000002,2.7089000000000008,91.4,5,2,6,2,0.7026565,0
CCCCOC(=O)N1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1ccccn1,0.6563114403783692,445.5410000000001,3.1984000000000012,105.67,6,1,7,2,0.7147487,0
CS(=O)(=O)NC(=O)C1CC(c2ccccc2)N(Cc2ccccc2)C1c1ccccn1,0.6414778189690303,435.54900000000015,3.4619000000000018,79.37,5,1,6,3,0.7131739,0
CC(=O)N1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1cccs1,0.8664023572446905,392.5020000000001,2.4747000000000012,83.55000000000001,5,1,4,2,0.0,0
CCCN1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1cccs1,0.8187709186419827,392.5460000000001,3.3382000000000023,66.48,5,1,6,2,0.7421102,0
CN1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1cccs1,0.9054117488903948,364.492,2.5580000000000007,66.48,5,1,4,2,0.0,0
CN1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1cccs1,0.9054117488903948,364.492,2.5580000000000007,66.48,5,1,4,2,0.0,0
CN1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1cccs1,0.9054117488903948,364.492,2.5580000000000007,66.48,5,1,4,2,0.0,0
CN1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1cccs1,0.9054117488903948,364.492,2.5580000000000007,66.48,5,1,4,2,0.0,0
CCN1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1cccs1,0.8686595803509045,378.51900000000006,2.948100000000002,66.48,5,1,5,2,0.7521384,0
CN1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1cccs1,0.9054117488903948,364.492,2.5580000000000007,66.48,5,1,4,2,0.0,0
CN1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1cccs1,0.9054117488903948,364.492,2.5580000000000007,66.48,5,1,4,2,0.0,0
CN1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1cccs1,0.9054117488903948,364.492,2.5580000000000007,66.48,5,1,4,2,0.0,0
O=C(S)NC(=O)C1CC(c2ccccc2)N(CC2CCCC2)C1c1cccs1,0.6605875357993926,414.59600000000023,5.208600000000005,49.410000000000004,4,2,5,2,0.0,1
CC(=O)NC(=O)C1CC(c2ccccc2)N(C(=O)c2ccc3c(c2)OCO3)C1c1cccs1,0.6315251930706892,462.5270000000002,4.084200000000004,84.94000000000001,6,1,4,3,0.6965565,0
CC(=O)N1C(c2ccccc2)CC(C(=O)NS(=O)(=O)c2ccccc2)C1c1cccs1,0.6337266527171391,454.57300000000015,3.9040000000000026,83.55000000000001,5,1,5,3,0.719706,0
CC(C)CN1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1cccs1,0.7961926615161916,406.5730000000001,3.5842000000000027,66.48,5,1,6,2,0.741825,0
CS(=O)(=O)NC(=O)C1CC(c2ccccc2)N(C(=O)c2ccccn2)C1c1cccs1,0.6375096974130281,455.56100000000015,3.1636000000000015,96.44000000000001,6,1,5,3,0.6933261,0
CS(=O)(=O)NC(=O)C1CC(c2ccccc2)N(C=O)C1c1cccs1,0.8077202933125002,378.4750000000001,2.0846,83.55000000000001,5,1,5,2,0.7447897,0
Cc1ccc(C(=O)N2C(c3ccccc3)CC(C(=O)NS(C)(=O)=O)C2c2cccs2)cc1,0.6117052414007692,468.60000000000014,4.077020000000003,83.55000000000001,5,1,5,3,0.7142062,0
Cc1ccc(C(=O)N2C(c3ccccc3)CC(C(=O)NS(C)(=O)=O)C2c2cccs2)cc1,0.6117052414007692,468.60000000000014,4.077020000000003,83.55000000000001,5,1,5,3,0.0,0
CS(=O)(=O)NC(=O)C1CC(c2ccccc2)N(Cc2ccccc2)C1c1cccs1,0.625955153306643,440.59000000000015,4.128400000000004,66.48,5,1,6,3,0.7094268,0
CS(=O)(=O)NC(=O)C1CC(c2ccccc2)N(C(=O)c2ccc(F)cc2)C1c1cccs1,0.6104221627686571,472.56300000000016,3.907700000000003,83.55000000000001,5,1,5,3,0.7115854,0
CCS(=O)(=O)NC(=O)C1CC(c2cccnc2)N(C)C1c1ccccc1,0.869794933835536,373.47800000000007,2.2816,79.36999999999999,5,1,5,2,0.7570661,0
CCS(=O)(=O)NC(=O)C1CC(c2cccnc2)N(C)C1c1ccccc1,0.869794933835536,373.47800000000007,2.2816,79.36999999999999,5,1,5,2,0.0,0
CN1C(c2cccnc2)CC(C(=O)NS(C)(=O)=O)C1c1ccccc1,0.9017810030825019,359.451,1.8914999999999997,79.37,5,1,4,2,0.770011,0
CN1C(c2cccnc2)CC(C(=O)NS(C)(=O)=O)C1c1ccccc1,0.9017810030825019,359.451,1.8914999999999997,79.37,5,1,4,2,0.0,0
CN1C(c2cccnc2)CC(C(=O)NS(C)(=O)=O)C1c1ccccc1,0.9017810030825019,359.451,1.8914999999999997,79.37,5,1,4,2,0.0,0
CN1C(c2cccnc2)CC(C(=O)NS(C)(=O)=O)C1c1ccccc1,0.9017810030825019,359.451,1.8914999999999997,79.37,5,1,4,2,0.0,0
Cc1ccc(S(=O)(=O)NC(=O)C2CC(c3cccnc3)N(C)C2c2ccccc2)cc1,0.6620867626338541,435.5490000000001,3.6292200000000028,79.36999999999999,5,1,5,3,0.7237268,0
CN1C(c2cccnc2)CC(C(=O)NS(C)(=O)=O)C1c1ccccc1,0.9017810030825019,359.451,1.8914999999999997,79.37,5,1,4,2,0.0,0
CN1C(c2cccnc2)CC(C(=O)NC(=O)Nc2ccccc2)C1c1ccccc1,0.6895242805979437,400.482,4.164000000000002,74.33,4,2,4,3,0.7397738,0
CN1C(c2cccnc2)CC(C(=O)NS(C)(=O)=O)C1c1ccccc1,0.9017810030825019,359.451,1.8914999999999997,79.37,5,1,4,2,0.0,0
CN1C(c2cccnc2)CC(C(=O)NS(=O)(=O)c2ccccc2)C1c1ccccc1,0.6836961852962904,421.52200000000005,3.320800000000002,79.37,5,1,5,3,0.7265138,0
CC(=O)N1C(c2cccnc2)CC(C(=O)NS(C)(=O)=O)C1c1ccccc1,0.8630223125089252,387.46100000000007,1.8081999999999998,96.44,5,1,4,2,0.7722461,0
CC(=O)NC(=O)C1CC(c2cccnc2)N(C)C1c1ccncc1,0.9327407043991365,324.38400000000007,1.8734000000000004,75.19,5,1,3,2,0.7675707,0
CN1C(c2cccnc2)CC(C(=O)NS(=O)(=O)c2ccccc2)C1c1ccncc1,0.6797255743397133,422.51000000000005,2.7158000000000007,92.26,6,1,5,3,0.6984048,0
CN1C(c2cccnc2)CC(C(=O)NS(C)(=O)=O)C1c1ccncc1,0.8831420863697433,360.439,1.2864999999999995,92.26,6,1,4,2,0.7401824,0
CC(=O)N1C(c2cccnc2)CC(C(=O)NS(=O)(=O)c2ccccc2)C1c1ccncc1,0.6400366472295821,450.5200000000001,2.6325000000000003,109.33,6,1,5,3,0.6969059,0
CCN1C(c2cccnc2)CC(C(=O)NS(=O)(=O)c2ccc(F)cc2)C1c1ccncc1,0.6148174224882494,454.5270000000001,3.245000000000002,92.26,6,1,6,3,0.6820618,0
CCN1C(c2cccnc2)CC(C(=O)NS(=O)(=O)c2ccccc2)C1c1ccncc1,0.6383739057313754,436.5370000000001,3.105900000000002,92.26,6,1,6,3,0.6862903,0
CCCCN1C(c2cccnc2)CC(C(=O)NS(C)(=O)=O)C1c1ccncc1,0.7647950843390813,402.5200000000001,2.4568000000000003,92.26,6,1,7,2,0.7168965,0
CN1C(c2cccnc2)CC(C(=O)NS(=O)(=O)c2ccccc2)C1c1ccncc1,0.6797255743397133,422.51000000000005,2.7158000000000007,92.26,6,1,5,3,0.0,0
CC(=O)NC(=O)C1CC(c2cccnc2)N(C)C1c1ccncc1,0.9327407043991365,324.38400000000007,1.8734000000000004,75.19,5,1,3,2,0.0,0
Cc1ccc(S(=O)(=O)NC(=O)C2CC(c3cccnc3)N(C)C2c2ccncc2)cc1,0.6610064384141121,436.5370000000001,3.0242200000000015,92.25999999999999,6,1,5,3,0.6962613,0
CC(C)S(=O)(=O)NC(=O)C1CC(c2cccnc2)N(C)C1c1ccncc1,0.8429213707033407,388.4930000000001,2.0651,92.25999999999999,6,1,5,2,0.7292952,0
CN1C(c2cccnc2)CC(C(=O)NS(C)(=O)=O)C1c1ccncc1,0.8831420863697433,360.439,1.2864999999999995,92.26,6,1,4,2,0.0,0
CN1C(c2cccnc2)CC(C(=O)NS(=O)(=O)c2ccc(Cl)cc2)C1c1ccncc1,0.6324062681297272,456.95500000000004,3.369200000000002,92.26,6,1,5,3,0.6950903,0
CS(=O)(=O)NC(=O)C1CC(c2cccnc2)N(C2CCCCCC2)C1c1ccncc1,0.7139263277987109,442.5850000000003,3.379500000000001,92.25999999999999,6,1,5,2,0.7038843,0
CC(=O)N1C(c2cccnc2)CC(C(=O)NS(C)(=O)=O)C1c1ccncc1,0.8429440034428568,388.44900000000007,1.2031999999999996,109.33,6,1,4,2,0.7426239,0
CC(=O)N1C(c2ccco2)CC(C(=O)NS(C)(=O)=O)C1c1ccccc1,0.8803573953532526,376.4340000000001,2.0062,96.69,5,1,4,2,0.7704862,0
CS(=O)(=O)NC(=O)C1CC(c2ccco2)N(C(=O)c2ccc(Cl)cc2)C1c1ccccc1,0.6059904523765284,472.9500000000001,3.9535000000000027,96.69,5,1,5,3,0.7158141,0
CN1C(c2ccco2)CC(C(=O)NC(N)=O)C1c1ccccc1,0.9089855295399621,313.35699999999997,2.2085999999999997,88.57,4,2,3,2,0.0,0
CN1C(c2ccco2)CC(C(=O)NS(C)(=O)=O)C1c1ccccc1,0.9151053020349672,348.42400000000004,2.0895,79.62,5,1,4,2,0.0,0
CN1C(c2ccco2)CC(C(=O)NS(C)(=O)=O)C1c1ccccc1,0.9151053020349672,348.42400000000004,2.0895,79.62,5,1,4,2,0.0,0
CN1C(c2ccco2)CC(C(=O)NS(C)(=O)=O)C1c1ccccc1,0.9151053020349672,348.42400000000004,2.0895,79.62,5,1,4,2,0.0,0
CC(=O)N1C(c2ccco2)CC(C(=O)NS(C)(=O)=O)C1c1ccccc1,0.8803573953532526,376.4340000000001,2.0062,96.69,5,1,4,2,0.0,0
CCN1C(c2ccco2)CC(C(=O)NS(=O)(=O)c2ccccc2)C1c1ccccc1,0.6490327151247312,424.5220000000001,3.9089000000000027,79.62,5,1,6,3,0.7127057,0
CS(=O)(=O)NC(=O)C1CC(c2ccco2)N(C(=O)c2ccc(Cl)cc2)C1c1ccccc1,0.6059904523765284,472.9500000000001,3.9535000000000027,96.69,5,1,5,3,0.0,0
CC(=O)NC(=O)C1CC(c2ccco2)N(S(=O)(=O)c2cccc(C)c2)C1c1ccccc1,0.636080876185388,452.53200000000015,3.743920000000003,96.69,5,1,5,3,0.7150931,0
Cc1nnsc1C(=O)N1C(c2cccs2)CC(C(=O)NS(C)(=O)=O)C1c1ccccc1,0.6064157297320718,476.60500000000013,2.9285200000000016,109.32999999999998,8,1,5,3,0.6793462,0
CN1C(c2cccs2)CC(C(=O)NS(C)(=O)=O)C1c1ccccc1,0.9054117488903948,364.4920000000001,2.5580000000000007,66.48,5,1,4,2,0.0,0
CN1C(c2cccs2)CC(C(=O)NS(C)(=O)=O)C1c1ccccc1,0.9054117488903948,364.4920000000001,2.5580000000000007,66.48,5,1,4,2,0.0,0
CC(=O)NC(=O)C1CC(c2cccs2)N(S(=O)(=O)c2cnn(C)c2)C1c1ccccc1,0.6334053962450666,458.56500000000017,2.637500000000001,101.37,7,1,5,3,0.6836606,0
CC(C)CC(=O)N1C(c2cccs2)CC(C(=O)NS(C)(=O)=O)C1c1ccccc1,0.7542212849438523,434.5830000000001,3.5009000000000015,83.55000000000001,5,1,6,2,0.0,0
CS(=O)(=O)NC(=O)C1CC(c2cccs2)N(C(=O)OCCF)C1c1ccccc1,0.7454011189635193,440.5180000000002,3.0343000000000018,92.78000000000002,6,1,6,2,0.0,0
CN1C(c2cccs2)CC(C(=O)NS(C)(=O)=O)C1c1ccccc1,0.9054117488903948,364.4920000000001,2.5580000000000007,66.48,5,1,4,2,0.0,0
CN1C(c2cccs2)CC(C(=O)NS(C)(=O)=O)C1c1ccccc1,0.9054117488903948,364.4920000000001,2.5580000000000007,66.48,5,1,4,2,0.0,0
CS(=O)(=O)NC(=O)C1CC(c2cccs2)N(C(=O)C2CCC2)C1c1ccccc1,0.7861165733393873,432.56700000000023,3.254900000000002,83.55000000000001,5,1,5,2,0.7299253,0
CS(=O)(=O)NC(=O)C1CC(c2cccs2)N(S(C)(=O)=O)C1c1ccccc1,0.7837591617849171,428.55700000000013,1.8878000000000004,100.62,6,1,5,2,0.0,0
CSCCNC(=O)N1C(c2cccs2)CC(C(=O)NS(C)(=O)=O)C1c1ccccc1,0.6105770804049154,467.63800000000015,3.0008000000000017,95.58000000000001,6,2,7,2,0.0,0
CCS(=O)(=O)NC(=O)C1CC(c2cccs2)N(C(=O)C(F)(F)F)C1c1ccccc1,0.7414237676895847,460.4990000000001,3.4072000000000022,83.55000000000001,5,1,5,2,0.0,0
CC(=O)N1C(c2cccs2)CC(C(=O)NS(C)(=O)=O)C1c1ccccc1,0.8664023572446905,392.50200000000007,2.4747000000000003,83.55000000000001,5,1,4,2,0.0,0
Cc1cc(C(=O)N2C(c3cccs3)CC(C(=O)NS(C)(=O)=O)C2c2ccccc2)n(C)n1,0.6153573570636768,472.59200000000016,2.8105200000000012,101.37000000000002,7,1,5,3,0.6824413,0
CS(=O)(=O)NC(=O)C1CC(c2cccs2)N(C(=O)c2cccnc2)C1c1ccccc1,0.6375096974130281,455.56100000000015,3.1636000000000015,96.44000000000001,6,1,5,3,0.6922862,0
CS(=O)(=O)NC(=O)C1CC(c2cccs2)N(C(=O)c2ccccc2)C1c1ccccc1,0.6361747917241848,454.57300000000015,3.768600000000003,83.55000000000001,5,1,5,3,0.717083,0
CC(=O)NC(=O)C1CC(c2cccc(C)c2)N(C(C)=O)C1c1ccc(-c2ccccc2)cc1,0.622529511936789,440.5430000000001,4.975520000000005,66.48,3,1,4,3,0.7360406,0
Cc1ccc(C2C(C(=O)NS(C)(=O)=O)CC(c3cccc(C)c3)N2C(=O)c2ccco2)cc1,0.6148570586342871,466.55900000000014,3.916940000000003,96.69000000000001,5,1,5,3,0.7146246,0
CC(=O)NC(=O)C1CC(c2cccc(C)c2)N(C(=O)Cc2cccnc2)C1c1ccc(C)cc1,0.6243279750386005,455.5580000000002,4.234740000000004,79.37,4,1,5,3,0.7319451,0
CC(=O)NC(=O)C1CC(c2cccc(C)c2)N(C(=O)c2cccnc2)C1c1ccc(C)cc1,0.65451910691612,441.5310000000002,4.305840000000004,79.37,4,1,4,3,0.7444623,0
CCC(=O)N1C(c2cccc(C)c2)CC(C(=O)NS(C)(=O)=O)C1c1ccc(C)cc1,0.7909565904877348,428.55400000000014,3.4201400000000026,83.55000000000001,4,1,5,2,0.0,0
COCC(=O)NC(=O)C1CC(c2cccc(C)c2)N(C(C)=O)C1c1ccccc1,0.8460688944321914,394.4710000000001,2.9350200000000015,75.71000000000001,4,1,5,2,0.0,0
Cc1cccc(C2CC(C(=O)NS(C)(=O)=O)C(c3ccccc3)N2C(=O)c2cccnc2)c1,0.6255529551870539,463.55900000000014,3.4105200000000018,96.44000000000001,5,1,5,3,0.7157273,0
NS(=O)(=O)NC(=O)C1CC(c2cccc(C(F)(F)F)c2)N(C(=O)C2CCCC2)C1c1ccccc1,0.6381625609089525,509.5500000000003,3.846200000000003,109.57,4,2,5,2,0.0,1
CC(=O)NC(=O)C1CC(c2ccccc2)N(C(=O)c2ccccc2)C1c1ccccc1,0.6950372546821751,412.4890000000001,4.294000000000004,66.48,3,1,4,3,0.0,0
Cc1cccc(CN2C(c3ccccc3)CC(C(=O)NS(C)(=O)=O)C2c2ccccc2)c1,0.6079462006546532,448.58800000000014,4.375320000000003,66.48,4,1,6,3,0.7315088,0
CC(=O)N1C(c2ccccc2)CC(C(=O)NC(=O)c2ccccc2)C1c1ccccc1,0.6501798007097753,412.4890000000001,4.294000000000003,66.48,3,1,4,3,0.7718983,0
COC(=O)NC(=O)C1CC(c2ccccc2)N(C(=O)c2nc[nH]n2)C1c1ccccc1,0.6713599398320114,419.4410000000001,2.6320000000000014,117.28000000000002,6,2,4,3,0.6719284,0
CNC(=O)NC(=O)C1CC(c2ccccc2)N(Cc2ccc(C)cc2)C1c1ccccc1,0.617438327678446,427.5480000000001,4.755120000000005,61.440000000000005,3,2,5,3,0.7243515,0
NC(=O)NC(=O)C1CC(c2ccccc2)N(C(=O)OCc2ccccc2)C1c1ccccc1,0.6129738292720364,443.50300000000016,4.322600000000004,101.73,4,2,5,3,0.7239752,0
CC(=O)NC(=O)C1CC(c2ccccc2)N(C)C1c1cccnc1,0.942448197579304,323.3960000000001,2.4784000000000006,62.300000000000004,4,1,3,2,0.0,0
CN1C(c2ccccc2)CC(C(=O)NC(=O)c2ccccc2)C1c1cccnc1,0.694659506732563,385.46700000000004,3.772300000000002,62.300000000000004,4,1,4,3,0.7600057,0
Cc1noc(C)c1S(=O)(=O)NC(=O)C1CC(c2ccccc2)N(C)C1c1cccnc1,0.650184183523198,440.5250000000001,2.9256400000000014,105.4,7,1,5,3,0.6852724,0
CCN1CCN(S(=O)(=O)NC(=O)C2CC(c3ccccc3)N(CC)C2c2cccnc2)CC1,0.6664639151055141,471.62700000000024,2.2043,85.85,6,1,7,2,0.6946234,0
CC(=O)N1CCC(N2C(c3ccccc3)CC(C(=O)NC(N)=O)C2c2cccnc2)CC1,0.7665697431301369,435.52800000000025,2.3917,108.63000000000001,5,2,4,2,0.7186348,0
CC(=O)NC(=O)C1CC(c2ccccc2)N(C(=O)c2c[nH]cn2)C1c1cccnc1,0.6955051207635026,403.44200000000006,2.4121000000000006,108.05000000000001,5,2,4,3,0.7009198,0
CC(=O)NC(=O)C1CC(c2ccccc2)N(Cc2[nH]ncc2C)C1c1cccnc1,0.6831846109368734,403.4860000000001,3.080320000000002,90.98,5,2,5,3,0.6930615,0
CC(=O)NC(=O)C1CC(c2ccccc2)N(C(C)=O)C1c1ccco1,0.9312501622894669,340.3790000000001,2.5931000000000006,79.62,4,1,3,2,0.0,0
CC(=O)N1C(c2ccccc2)CC(C(=O)NC(=O)Nc2ccccc2)C1c1ccco1,0.6628577034328182,417.4650000000001,4.278700000000003,91.65,4,2,4,3,0.0,0
Cc1ccc(S(=O)(=O)NC(=O)C2CC(c3ccccc3)N(C)C2c2ccco2)cc1,0.6734374181868557,424.5220000000001,3.827220000000003,79.62,5,1,5,3,0.0,0
COC(=O)CCC(=O)N1C(c2ccccc2)CC(C(=O)NC(N)=O)C1c1ccco1,0.696875229294468,413.4300000000002,2.0585999999999998,131.94,6,2,6,2,0.0,0
CC(=O)N1C(c2ccccc2)CC(C(=O)NS(=O)(=O)c2ccccc2)C1c1ccco1,0.6582891671299264,438.50500000000017,3.435500000000002,96.69000000000001,5,1,5,3,0.723287,0
CNC(=O)NC(=O)C1CC(c2ccccc2)N(C(=O)c2ccccc2OC)C1c1ccco1,0.6213381742334136,447.4910000000002,3.688500000000003,100.88000000000001,5,2,5,3,0.7009373,0
CC(=O)N1C(c2ccccc2)CC(C(=O)NC(=O)NC2CCCCC2)C1c1ccco1,0.7748480955561895,423.51300000000026,4.088900000000003,91.65,4,2,4,2,0.7479818,0
CS(=O)(=O)NC(=O)C1CC(c2ccccc2)N(C(=O)c2ccccc2)C1c1ccco1,0.6593260789433126,438.50500000000017,3.3001000000000023,96.69000000000001,5,1,5,3,0.0,0
NC(=O)NC(=O)C1CC(c2ccccc2)N(Cc2ccccc2)C1c1ccco1,0.6950256199922238,389.4550000000001,3.7790000000000026,88.57,4,2,5,3,0.7250171,0
COC(=O)NC(=O)C1CC(c2ccccc2)N(C(=O)C2CCCCC2)C1c1cccs1,0.737990640733331,440.5650000000003,4.841900000000005,75.71000000000001,5,1,4,2,0.7218491,0
CC(=O)N1C(c2ccccc2)CC(C(=O)NC(N)=O)C1c1cccs1,0.8841558211384744,357.43500000000006,2.5938000000000008,92.5,4,2,3,2,0.0,0
CC(=O)NC(=O)C1CC(c2ccccc2)N(C(=O)c2cc(C)oc2C)C1c1cccs1,0.6499670832579143,436.5330000000002,4.565340000000004,79.62,5,1,4,3,0.7137696,0
Cc1ccc(C)c(N2C(c3ccccc3)CC(C(=O)NS(C)(=O)=O)C2c2cccs2)n1,0.6253838175513948,455.60500000000013,4.1446400000000025,79.37,6,1,5,3,0.6899938,0
CNC(=O)NC(=O)C1CC(c2ccccc2)N(Cc2ccc(C)cc2)C1c1cccs1,0.6066291863325817,433.5770000000001,4.816620000000005,61.440000000000005,4,2,5,3,0.7045819,0
CS(=O)(=O)NC(=O)C1CC(c2ccccc2)N(C(=O)c2ccncc2F)C1c1cccs1,0.6134242294141953,473.55100000000016,3.3027000000000015,96.44000000000001,6,1,5,3,0.6863463,0
CS(=O)(=O)NC(=O)C1CC(c2ccccc2)N(C(=O)c2ccncc2)C1c1cccs1,0.6375096974130281,455.56100000000015,3.1636000000000015,96.44000000000001,6,1,5,3,0.6919616,0
CS(=O)(=O)NC(=O)C1CC(c2ccccc2)N(C2CCC2)C1c1ccncc1,0.8363514396043157,399.5160000000002,2.8142000000000005,79.37,5,1,5,2,0.7320754,0
CC(=O)NC(=O)C1CC(c2ccccc2)N(Cc2ccco2)C1c1ccncc1,0.7210141047898404,389.4550000000001,3.6418000000000026,75.44,5,1,5,3,0.7191763,0
CN1C(c2ccccc2)CC(C(=O)NS(=O)(=O)c2ccccc2)C1c1ccncc1,0.6836961852962904,421.52200000000005,3.320800000000002,79.37,5,1,5,3,0.0,0
CCN1C(c2ccccc2)CC(C(=O)NS(=O)(=O)c2ccccc2)C1c1ccncc1,0.6385379332621378,435.5490000000001,3.7109000000000023,79.37,5,1,6,3,0.0,0
CN1C(c2ccccc2)CC(C(=O)NC(=O)NC2CCNCC2)C1c1ccccn1,0.7246087689749728,407.5180000000002,2.3934999999999995,86.36,5,3,4,2,0.6945789,0
CN1C(c2ccccc2)CC(C(=O)NS(=O)(=O)C(C)(C)C)C1c1ccccn1,0.8517558122501262,401.5320000000001,3.060200000000001,79.37,5,1,4,2,0.7673814,0
COc1ccc(S(=O)(=O)NC(=O)C2CC(c3ccccc3)N(C)C2c2ccccn2)cc1,0.6185239338813437,451.5480000000001,3.3294000000000015,88.6,6,1,6,3,0.0,0
CN1C(c2ccccc2)CC(C(=O)NC(=O)Nc2ccccc2)C1c1ccccn1,0.6895242805979437,400.482,4.164000000000002,74.33000000000001,4,2,4,3,0.743661,0
Cc1ccc(S(=O)(=O)NC(=O)C2CC(c3ccccc3)N(C)C2c2ccccn2)cc1,0.6620867626338541,435.5490000000001,3.6292200000000028,79.37,5,1,5,3,0.0,0
CN(C)c1ccc(CN2C(c3ccccc3)CC(C(=O)NC(N)=O)C2c2ccccn2)cc1,0.6068596542591669,443.55100000000016,3.647000000000001,91.55999999999999,5,2,6,3,0.6861048,0
CS(=O)(=O)NC(=O)C1CC(c2ccccc2)N(Cc2cncc(F)c2)C1c1ccccn1,0.6156989445189639,454.52700000000016,2.9960000000000013,92.26,6,1,6,3,0.6820574,0
CN1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1cccs1,0.9054117488903948,364.492,2.5580000000000007,66.48,5,1,4,2,0.0,0
CN1C(c2ccccc2)CC(C(=O)NS(N)(=O)=O)C1c1cccs1,0.8640547278431677,365.48,1.8018999999999998,92.5,5,2,4,2,0.0,0
CC(=O)N1C(c2ccccc2)CC(C(=O)NC(N)=O)C1c1cccs1,0.8841558211384744,357.43500000000006,2.5938000000000008,92.5,4,2,3,2,0.0,0
Cc1cc(C(=O)N2C(c3ccccc3)CC(C(=O)NS(C)(=O)=O)C2c2cccs2)no1,0.6279979689950194,459.54900000000015,3.0650200000000014,109.58000000000001,7,1,5,3,0.6814696,0
Cc1ccccc1C(=O)N1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1cccs1,0.6117052414007692,468.60000000000014,4.077020000000003,83.55000000000001,5,1,5,3,0.0,0
CC(=O)NC(=O)C1CC(c2cccnc2)N(C(=O)C2(NS(C)(=O)=O)CCCC2)C1c1ccccc1,0.6292296557768489,498.6050000000003,2.2371999999999996,125.53999999999999,6,2,6,2,0.64496,0
CS(=O)(=O)NC(=O)C1CC(c2cccnc2)N(Cc2ccccc2)C1c1ccccc1,0.6414778189690303,435.54900000000015,3.4619000000000018,79.36999999999999,5,1,6,3,0.713781,0
Cc1cccc(C(=O)N2C(c3cccnc3)CC(C(=O)NS(C)(=O)=O)C2c2ccccc2)c1,0.6255529551870539,463.55900000000014,3.4105200000000018,96.44,5,1,5,3,0.7162899,0
CS(=O)(=O)NC(=O)C1CC(c2cccnc2)N(C(=O)c2cnccn2)C1c1ccccc1,0.6284528685706499,451.50800000000015,1.8920999999999988,122.22,7,1,5,3,0.6640216,0
COC(=O)NC(=O)C1CC(c2cccnc2)N(C(=O)c2ccccc2Cl)C1c1ccccc1,0.612217013387407,463.9210000000001,4.562300000000004,88.6,5,1,4,3,0.7219211,0
CCNC(=O)NC(=O)C1CC(c2cccnc2)N(Cc2ccccc2)C1c1ccccc1,0.61615583731444,428.5360000000001,4.231800000000003,74.33,4,2,6,3,0.7144655,0
CCCCN1C(c2cccnc2)CC(C(=O)NC(C)=O)C1c1ccncc1,0.8503924911428052,366.4650000000001,3.043700000000001,75.19,5,1,6,2,0.7415853,0
CN1CCC(C(=O)NC(=O)C2CC(c3cccnc3)N(C)C2c2ccncc2)CC1,0.7831676633069645,407.51800000000014,2.1952999999999987,78.43,6,1,4,2,0.7187894,0
CN1C(c2cccnc2)CC(C(=O)NS(=O)(=O)c2ccccc2)C1c1ccncc1,0.6797255743397133,422.51000000000005,2.7158000000000007,92.26,6,1,5,3,0.0,0
